date,btc_open,btc_close,eth_open,eth_close,bnb_open,bnb_close,xrp_open,xrp_close,sp500,djia,gold_close,btc_return,eth_return,bnb_return,xrp_return,sp500_return,dow_return,gold_return,btc_intraday,eth_intraday,bnb_intraday,xrp_intraday
2018-01-23,10944.5,10868.400390625,1004.1699829101562,986.22900390625,13.001500129699709,13.093500137329102,1.3531899452209473,1.3370699882507324,2839.13,26210.81,1341.11,-0.005763214020962026,-0.01697566502561354,0.006062448206711091,-0.014940880148972324,0.002174396481431362,-0.00014457592334027325,0.005427815304340111,-0.006953228505185253,-0.01786647610388832,0.007076107119303444,-0.011912560411157057
2018-01-24,10903.400390625,11359.400390625,987.4769897460938,1058.780029296875,13.190600395202637,13.628700256347656,1.352120041847229,1.357149958610535,2837.54,26252.12,1357.97,0.04517684133384825,0.07356407599377568,0.0408752521025848,0.015017890264721778,-0.0005600307136341964,0.001576067279111193,0.01257167570147133,0.04182181554958575,0.07220729221155334,0.033213034131816664,0.0037200223409410847
2018-01-25,11421.7001953125,11259.400390625,1063.219970703125,1056.030029296875,13.760499954223633,13.228400230407717,1.3632500171661377,1.3122299909591677,2839.25,26392.79,1348.22,-0.008803281560753051,-0.002597328929434206,-0.029371841658451414,-0.03309875033806631,0.0006026346765155566,0.005358424386297189,-0.007179834606066415,-0.01420977629531095,-0.00676242132801096,-0.03866863308644495,-0.03742528924593605
2018-01-26,11256.0,11171.400390625,1052.699951171875,1055.1700439453125,13.21090030670166,13.218199729919434,1.3089200258255005,1.217270016670227,2872.87,26616.71,1350.0,-0.007815691506385392,-0.0008143569100351744,-0.0007711061285275989,-0.07236534368455494,0.011841155234656897,0.00848413525057401,0.0013202593048611266,-0.007515956767501777,0.0023464357252869356,0.0005525303384562343,-0.07001956372198695
2018-01-29,11755.5,11296.400390625,1246.699951171875,1182.3599853515625,13.54539966583252,12.76449966430664,1.399209976196289,1.3239699602127075,2853.53,26439.48,1340.32,0.011189286537872212,0.12053975767799763,-0.03432389242733569,0.08765511520143421,-0.006731944014173874,-0.006658599053000924,-0.0071703703703703825,-0.03905402657266811,-0.051608220373983424,-0.057650569255306185,-0.05377321292985582
2018-01-30,11306.7998046875,10106.2998046875,1184.1300048828125,1071.1300048828125,12.773599624633787,11.250699996948242,1.328179955482483,1.1385600566864014,2822.43,26076.89,1338.59,-0.10535219581320587,-0.09407454738556376,-0.11859451660227893,-0.14004086882493805,-0.010898781509218525,-0.013713961091519233,-0.0012907365405276927,-0.10617504693965701,-0.09542871098109118,-0.11922243317761777,-0.14276672224525405
2018-01-31,10108.2001953125,10221.099609375,1071.0899658203125,1118.31005859375,11.26830005645752,11.145000457763672,1.130660057067871,1.1623899936676023,2823.81,26149.39,1344.94,0.011359232053877344,0.04404699102430554,-0.009394930023308934,0.02092989020759628,0.0004889403811609849,0.0027802395147580317,0.0047437975780486585,0.011169091616809797,0.04408601917699153,-0.01094216501833286,0.028063197599830437
2018-02-01,10237.2998046875,9170.5400390625,1119.3699951171875,1036.7900390625,11.178299903869627,9.515839576721191,1.1608799695968628,0.9625300168991088,2821.98,26186.71,1348.39,-0.1027834196380305,-0.07289572234891606,-0.14617862845466256,-0.1719388310784492,-0.0006480605989779287,0.001427184343497201,0.0025651701934659155,-0.104203235811903,-0.07377360159278001,-0.14872210814212783,-0.17086172377204056
2018-02-02,9142.2802734375,8830.75,1035.77001953125,915.7849731445312,9.407959938049316,9.65229034423828,0.9606419801712036,0.8847839832305908,2762.13,25520.96,1332.57,-0.037052347802326024,-0.11671125431276863,0.014339330378255966,-0.08077258091023998,-0.021208513171602883,-0.025423201310893928,-0.011732510623781112,-0.034075773671327685,-0.1158413973412934,0.025970604445369642,-0.07896593997182336
2018-02-05,8270.5400390625,6955.27001953125,834.9580078125,697.9509887695312,8.427530288696289,6.7050299644470215,0.8259429931640625,0.691798985004425,2648.94,24345.75,1339.56,-0.2123805996624013,-0.2378658645457168,-0.30534311284477256,-0.21811538396244945,-0.040979244278871785,-0.04604881634546665,0.005245503050496314,-0.1590307299546477,-0.16408851434566438,-0.20438969250097264,-0.1624131559561418
2018-02-06,7051.75,7754.0,707.7369995117188,793.1220092773438,6.806270122528076,8.288849830627441,0.7051209807395935,0.7763929963111877,2695.14,24912.77,1324.4,0.11483809805022926,0.13635774150215973,0.23621368951048982,0.12228120182370827,0.017440938639606607,0.023290307343170724,-0.011317148914568809,0.099585209345198,0.12064511227268568,0.21782557574260447,0.10107771222016089
2018-02-07,7755.490234375,7621.2998046875,790.427978515625,757.0679931640625,8.315279960632324,8.095009803771973,0.7745760083198547,0.7238950133323669,2681.66,24893.35,1318.29,-0.01711377293171268,-0.04545834775929625,-0.023385636224126816,-0.06761779566308579,-0.0050015954644285765,-0.0007795199008381326,-0.004613409845968031,-0.01730263666540664,-0.04220496523188678,-0.026489806465109254,-0.06543062842524745
2018-02-08,7637.85986328125,8265.58984375,755.843017578125,817.8070068359375,8.093720436096191,8.595499992370605,0.7292519807815552,0.8052629828453064,2581.0,23860.46,1318.34,0.08453807822469184,0.08022927163784144,0.061827002156986,0.11240299769212592,-0.037536451302551344,-0.04149260746343897,3.792792177748083e-05,0.08218663234272475,0.08197997178879517,0.061996156185057855,0.10423146466093733
2018-02-09,8271.83984375,8736.98046875,818.47998046875,883.864990234375,8.606659889221191,9.730460166931152,0.7971400022506714,0.9544280171394348,2619.55,24190.9,1315.64,0.057030488314931294,0.08077453830337444,0.13204120476620806,0.18523766455409452,0.014936071290197583,0.013848852872073714,-0.002048030098456999,0.05623182191461902,0.07988589987036517,0.13057333415921152,0.1973154206847872
2018-02-12,8141.43017578125,8926.5703125,817.5079956054688,868.7069702148438,8.71144962310791,9.322469711303713,1.006500005722046,1.0810099840164185,2656.0,24601.27,1322.86,0.021699698703472547,-0.017149700674886748,-0.0419292046448112,0.13262599651712748,0.013914603653299107,0.016963816972497936,0.005487823416739923,0.0964376184241374,0.06262810258076515,0.07013988654368343,0.07402879073102477
2018-02-13,8926.7197265625,8598.3095703125,869.2930297851562,845.2579956054688,9.317669868469238,8.986780166625977,1.079740047454834,1.0274100303649902,2662.94,24640.45,1328.99,-0.03677344497335466,-0.026992962429639222,-0.03600864953958549,-0.04958321795723042,0.0026129518072288693,0.0015926007071993542,0.004633899278835285,-0.036789567311358184,-0.027648943861459125,-0.035512065410579115,-0.04846538499076347
2018-02-14,8599.919921875,9494.6298828125,844.2789916992188,923.5609741210938,9.015910148620604,10.40060043334961,1.0260800123214722,1.1416200399398804,2698.63,24893.49,1350.14,0.10424378247495736,0.0926379625188114,0.15732222670518947,0.11116302761256547,0.013402479965752168,0.010269292971516464,0.015914340965695883,0.10403701070072646,0.09390495701226668,0.15358297297814769,0.11260333134937763
2018-02-15,9488.3203125,10166.400390625,923.72802734375,936.9760131835938,10.390700340270996,10.931099891662598,1.139050006866455,1.1468600034713743,2731.2,25200.37,1353.07,0.07075267978887334,0.01452534206013456,0.05100661848444221,0.004589936535950967,0.0120690869070601,0.012327721022644678,0.0021701453182632058,0.07146471196084002,0.014341868437119244,0.05200800077904158,0.006856587996873498
2018-02-16,10135.7001953125,10233.900390625,934.7860107421876,944.2100219726562,10.914899826049805,11.201600074768066,1.1449400186538696,1.1380300521850586,2732.22,25219.38,1347.43,0.006639518158486624,0.007720591228886686,0.024745925459137563,-0.007699240761373405,0.0003734622144111466,0.0007543540035326313,-0.00416829875763991,0.00968854577584241,0.010081463695617673,0.02626686944336538,-0.0060352213707537536
2018-02-20,11231.7998046875,11403.7001953125,943.5670166015624,895.3709716796875,11.091300010681152,9.90450954437256,1.1445499658584597,1.089460015296936,2716.26,24964.75,1329.33,0.11430635046625248,-0.05172477431549982,-0.11579511156778755,-0.04267904594862526,-0.005841403693699454,-0.010096600312934023,-0.013432979820844237,0.01530479474476199,-0.051078560477306835,-0.10700192629950395,-0.048132412043893534
2018-02-21,11372.2001953125,10690.400390625,894.135009765625,849.9710083007812,9.877670288085938,9.380789756774902,1.0819900035858154,1.0153900384902954,2701.33,24797.78,1324.37,-0.06254985596523333,-0.05070519909053717,-0.05287690271298895,-0.06798778823145024,-0.00549652831466807,-0.006688230404870876,-0.0037312029368178345,-0.05995320104974327,-0.049392989853311114,-0.05030341333728796,-0.061553216642299416
2018-02-22,10660.400390625,10005.0,849.2620239257812,812.844970703125,9.404740333557127,8.904029846191406,1.0122599601745603,0.9417880177497864,2703.96,24962.48,1331.85,-0.06411363144322124,-0.043679181095690245,-0.050823003493834285,-0.07248645146247656,0.0009735944886408721,0.006641723573642455,0.005647968468026399,-0.06147990381312264,-0.042880821462280304,-0.05324022456836282,-0.06961842332736477
2018-02-23,9937.0703125,10301.099609375,811.5850219726562,864.1890258789062,8.87339973449707,9.692110061645508,0.9341760277748108,0.9988549947738647,2747.3,25309.99,1328.78,0.02959516335582202,0.06316586437308924,0.08850826300758574,0.060594290804875994,0.016028343614550522,0.013921293076649466,-0.0023050643841272533,0.03663346292489062,0.06481638088685959,0.09226568752059502,0.06923638059212245
2018-02-26,9669.4296875,10366.7001953125,845.2780151367188,869.3150024414062,9.36925983428955,9.90231990814209,0.9437040090560912,0.9568589925765992,2779.6,25709.27,1332.93,0.006368309056811405,0.005931545540382999,0.021688759739578733,-0.04204414296068393,0.011756997779638123,0.01577558900655429,0.0031231656105601413,0.07211082042551954,0.028436782779449978,0.05689457686952491,0.013939734698876476
2018-02-27,10393.900390625,10725.599609375,870.364990234375,878.2650146484375,9.965530395507812,10.659899711608888,0.959302008152008,0.9473050236701964,2744.28,25410.03,1318.29,0.03462041028492213,0.010295476532552472,0.07650528467009887,-0.009984719776396922,-0.012706864297021059,-0.01163938143712373,-0.010983322455042743,0.031912872577572825,0.009076679901767594,0.06967710583814772,-0.012505951597998239
2018-02-28,10687.2001953125,10397.900390625,877.9340209960938,855.198974609375,10.694899559020996,10.438199996948242,0.9446970224380492,0.904582977294922,2713.83,25029.2,1318.08,-0.030552997565149287,-0.02626318896272517,-0.020797542252598333,-0.04509851136411591,-0.011095806550352139,-0.014987388838187066,-0.00015929727146535289,-0.027069746930949178,-0.02589607629161452,-0.024002054498607373,-0.04246233891962732
2018-03-01,10385.0,10951.0,856.0120239257812,872.2000122070312,10.448200225830078,10.509699821472168,0.90413099527359,0.9283469915390016,2677.67,24608.98,1317.16,0.05319339372337972,0.019879628136155958,0.006849823201780847,0.026270684769178265,-0.013324342350110263,-0.016789190225816264,-0.00069798494780271,0.05450168512277323,0.018910935627994806,0.0058861425233841065,0.02678372535838553
2018-03-02,10977.400390625,11086.400390625,871.7639770507812,856.85302734375,10.456899642944336,10.22480010986328,0.9266380071640016,0.9101439714431764,2691.25,24538.06,1322.12,0.012364203326180156,-0.017595717322276716,-0.02710826345647055,-0.019607991690314464,0.005071573420174946,-0.002881874827806663,0.0037656776701386896,0.009929491147383946,-0.01710434257386466,-0.022195826775258647,-0.017799869629031944
2018-03-05,11532.400390625,11573.2998046875,866.8460083007812,853.6840209960938,10.403800010681152,10.11050033569336,1.0142899751663208,0.9593679904937744,2720.94,24874.76,1319.88,0.04391862073412378,-0.003698424638213904,-0.01117868055529625,0.05408377201306469,0.011032048304691067,0.013721541148729699,-0.001694248630986439,0.0035464788489088742,-0.015183766411393,-0.02819159102315253,-0.05414820812316558
2018-03-06,11500.099609375,10779.900390625,853.8170166015625,816.9509887695312,10.154800415039062,9.384380340576172,0.9544479846954346,0.9228870272636414,2728.12,24884.12,1334.3,-0.06855429544313296,-0.04302883891829412,-0.0718184037395011,-0.03802603754932121,0.0026387939462098053,0.00037628503752396014,0.010925235627481156,-0.06262547657960164,-0.04317790242547361,-0.07586757424812736,-0.0330672367042237
2018-03-07,10803.900390625,9965.5703125,816.27099609375,752.8309936523438,9.39529037475586,9.034879684448242,0.924377977848053,0.871209979057312,2726.8,24801.36,1325.35,-0.0755415215926486,-0.07848695454027577,-0.03724280596522278,-0.05599498820516713,-0.00048384968403136774,-0.0033258158214957145,-0.006707636963201757,-0.07759513211103412,-0.07771929021733864,-0.038360782469906644,-0.05751759568582084
2018-03-08,9951.4404296875,9395.009765625,752.5700073242188,704.5960083007812,9.035679817199709,8.310440063476562,0.8725079894065857,0.8258569836616516,2738.97,24895.21,1322.14,-0.0572531755818666,-0.06407146591767099,-0.0801825421337552,-0.05205747923679016,0.00446310693853591,0.0037840666802142486,-0.002422001735390533,-0.05591458522954484,-0.06374689205860096,-0.08026399434192312,-0.05346771182767345
2018-03-09,9414.6904296875,9337.5498046875,702.197021484375,728.916015625,8.261369705200195,8.313070297241211,0.826121985912323,0.8497610092163086,2786.57,25335.74,1323.36,-0.006116008644050375,0.03451624340431536,0.00031649753136520076,0.028944509797171225,0.017378795678667736,0.017695371920943836,0.0009227464565022547,-0.00819364434509192,0.038050566042196664,0.006258113834134818,0.02861444642207407
2018-03-12,9602.9296875,9205.1201171875,724.406005859375,699.8309936523438,8.299110412597656,8.039270401000977,0.8321269750595093,0.8010479807853699,2783.02,25178.61,1322.7,-0.014182487940628707,-0.0399017463592396,-0.032936073730917226,-0.057325563190836815,-0.001273967637633433,-0.006201910818472323,-0.000498730504171041,-0.04142585473996786,-0.033924362868689224,-0.03130938120816598,-0.03734886045716376
2018-03-13,9173.0400390625,9194.849609375,698.1530151367188,690.8270263671875,7.998960018157959,10.11520004272461,0.7984510064125061,0.7897109985351562,2765.31,25007.03,1326.31,-0.001115738597840088,-0.012865916723930004,0.2582236369938691,-0.014152688131238489,-0.00636359063175973,-0.006814514383439052,0.002729265895516697,0.0023775727806295472,-0.010493385562614246,0.26456439584179703,-0.010946204347113664
2018-03-14,9214.650390625,8269.8095703125,691.218994140625,614.291015625,10.130000114440918,8.959210395812988,0.7895690202713013,0.7019019722938538,2749.48,24758.12,1324.74,-0.10060415105858134,-0.11078896427179907,-0.11428243060235577,-0.1111913426610246,-0.005724493818052956,-0.009953601047385519,-0.0011837353258287164,-0.10253680609237031,-0.1112932068819486,-0.11557647634760629,-0.11103151938170588
2018-03-15,8290.759765625,8300.8603515625,614.8389892578125,611.3040161132812,8.944560050964355,9.099080085754396,0.7029129862785339,0.6972690224647522,2747.33,24873.66,1316.44,0.0037547153880626016,-0.004862515380726684,0.01561183226668894,-0.0066005653381494556,-0.0007819660444884358,0.0046667517565954775,-0.006265380376526686,0.0012182943690370656,-0.005749429047755095,0.017275308557337183,-0.008029391864934588
2018-03-16,8322.91015625,8338.349609375,611.7780151367188,601.666015625,9.1325101852417,9.111319541931152,0.6990630030632019,0.6892600059509277,2752.01,24946.51,1313.47,0.0045163099033997955,-0.015766296694008974,0.0013451311628653873,-0.011486264635009458,0.0017034720983646334,0.0029288009886763167,-0.0022560845917778405,0.0018550546425646452,-0.016528870377041815,-0.0023203525515680602,-0.014023052384861921
2018-03-19,8344.1201171875,8630.650390625,546.6259765625,556.7260131835938,9.09000015258789,8.9927396774292,0.6721259951591492,0.7490800023078918,2712.92,24610.91,1317.02,0.03505499228784559,-0.07469260565552027,-0.01301456544864188,0.08678872390751047,-0.014204163502312905,-0.013452783575738647,0.002702764433142768,0.034339183690236585,0.018477052050487275,-0.01069972206007078,0.11449342489799273
2018-03-20,8619.669921875,8913.4697265625,556.7219848632812,557.1749877929688,8.98717975616455,9.160929679870604,0.7367590069770813,0.7098079919815063,2716.94,24727.27,1311.06,0.03276917997335538,0.0008064552378423961,0.018702865697707516,-0.052426990715797595,0.001481798210046792,0.004727984458924972,-0.004525367875962472,0.034084809203876215,0.0008136968576851651,0.01933308650991131,-0.036580502905766754
2018-03-21,8937.48046875,8929.2802734375,559.0999755859375,561.7319946289062,9.166540145874023,9.982000350952148,0.7130550146102905,0.693664014339447,2711.93,24682.31,1331.8,0.0017737814072429359,0.008178771365865423,0.08962743954750474,-0.022744147465840192,-0.001843986249236318,-0.0018182354946583157,0.015819260750842945,-0.0009175063756695273,0.004707599996244662,0.08896052295643674,-0.027194255525208478
2018-03-22,8939.4404296875,8728.4697265625,562.10302734375,539.7020263671875,10.028499603271484,10.06630039215088,0.6931449770927429,0.6627429723739624,2643.69,23957.89,1328.61,-0.022488995834565095,-0.03921793394779349,0.008445205192834093,-0.04457639624700682,-0.02516289137256489,-0.029349765074662915,-0.0023952545427241567,-0.02359998981864405,-0.03985212654416702,0.0037693364286582793,-0.04386096087184474
2018-03-23,8736.25,8879.6201171875,539.864013671875,539.6190185546875,10.049799919128418,11.737600326538086,0.6631109714508057,0.6431739926338196,2588.26,23533.2,1347.51,0.017316940467241304,-0.00015380304027901026,0.16602921324406217,-0.02952725348417684,-0.020966906104724736,-0.017726519322027068,0.014225393456319013,0.016410944877664903,-0.0004538089425912468,0.1679436825600051,-0.030065825593816393
2018-03-26,8498.4697265625,8209.400390625,524.2869873046875,489.9509887695313,12.91349983215332,12.061400413513184,0.6426830291748047,0.5994629859924316,2658.55,24202.6,1353.44,-0.07547842336917254,-0.09204277106130687,0.027586566075435526,-0.0679614025784685,0.0271572407717926,0.02844492036782076,0.004400709456701568,-0.03401428083387715,-0.06549084636197913,-0.0659851651152304,-0.067249392344881
2018-03-27,8200.0,7833.0400390625,489.5899963378906,450.1159973144531,12.118900299072266,11.508299827575684,0.5990260243415833,0.5779169797897339,2612.62,23857.71,1344.59,-0.04584504758621555,-0.08130403319548396,-0.04585707852944043,-0.035942179427521426,-0.017276334844182117,-0.014250121887731004,-0.006538893486227826,-0.04475121474847561,-0.08062664539451601,-0.050384148431629985,-0.03523894404262532
2018-03-28,7836.830078125,7954.47998046875,450.2909851074219,446.2789916992188,11.519200325012209,11.640399932861328,0.5775110125541687,0.5780019760131836,2605.0,23848.42,1324.83,0.015503551724572073,-0.008524481773869885,0.011478681235703725,0.0001470734143866892,-0.0029166124426820428,-0.00038939194080245265,-0.014695929614231829,0.015012435024225805,-0.008909779544544874,0.01052152965739754,0.0008501369642173564
2018-03-29,7979.06982421875,7165.7001953125,448.0750122070313,385.9679870605469,11.696100234985352,10.196100234985352,0.577767014503479,0.5115110278129578,2640.87,24103.11,1325.04,-0.09916170347942321,-0.1351419308559344,-0.12407646697762154,-0.11503584928697419,0.01376967370441462,0.010679533486914528,0.0001585109032857801,-0.10193790088632154,-0.13860854422693877,-0.12824787492101025,-0.11467595938729777
2018-04-02,6844.85986328125,7083.7998046875,379.6990051269531,386.4249877929688,11.065099716186523,12.620699882507324,0.486066997051239,0.5006880164146423,2581.88,23644.19,1341.04,-0.011429502824940374,0.0011840379195755535,0.2377967646103134,-0.02115890139180543,-0.02233733580221664,-0.01903986663961632,0.012075107166576116,0.034907937661079934,0.017713985486390294,0.1405861859559385,0.03008025529834941
2018-04-03,7102.259765625,7456.10986328125,387.31201171875,416.89300537109375,12.64459991455078,13.360699653625488,0.5015329718589783,0.5580440163612366,2614.45,24033.36,1332.54,0.052557958843978625,0.07884587834793044,0.05863381413132451,0.11455436932026575,0.01261483879963432,0.0164594346433522,-0.00633836425460832,0.04982218467548703,0.07637510006744704,0.05663285069626099,0.11267662880227973
2018-04-04,7456.41015625,6853.83984375,416.4849853515625,380.5429992675781,13.29259967803955,12.190400123596191,0.5545690059661865,0.5016310214996338,2644.69,24264.3,1333.24,-0.08077536819799569,-0.08719265047673075,-0.08759268304573631,-0.10109058283510952,0.011566486259060316,0.009609143290825628,0.0005253125609738785,-0.08081238825025237,-0.08629839573603139,-0.08291828394292819,-0.09545788512706839
2018-04-05,6848.64990234375,6811.47021484375,379.9469909667969,383.2319946289063,12.19849967956543,12.45359992980957,0.5019500255584717,0.4958010017871856,2662.84,24505.22,1326.37,-0.006181881962836755,0.007066206359080729,0.02159074382668691,-0.01162212754510128,0.00686280811739759,0.009928990327353393,-0.005152860700249118,-0.0054287615851521835,0.008645952567621478,0.02091242832686032,-0.012250270860021647
2018-04-06,6815.9599609375,6636.31982421875,382.7309875488281,370.2850036621094,12.49269962310791,12.258399963378906,0.4947809875011444,0.4764310121536255,2604.47,23932.76,1332.69,-0.025714036045156208,-0.03378369016223148,-0.0156741799584732,-0.03906807280287505,-0.02192020549488527,-0.023360737018480293,0.00476488460987512,-0.026355808682602858,-0.03251888216950532,-0.01875492622071988,-0.037087066421436575
2018-04-09,7044.31982421875,6770.72998046875,400.8569946289063,398.5260009765625,12.120800018310549,11.868300437927246,0.5012009739875793,0.4918549954891205,2613.16,23979.1,1336.06,0.0202537188999663,0.07626827183156326,-0.03182303780404083,0.03237401206477619,0.003336571356168383,0.0019362580830626364,0.002528720107451754,-0.0388383620529811,-0.005815025516772449,-0.020831923635556943,-0.018647167470768868
2018-04-10,6795.43994140625,6834.759765625,399.4110107421875,414.2430114746094,11.905500411987305,12.036199569702148,0.4921340048313141,0.4919309914112091,2656.87,24408.0,1339.08,0.009456851084145068,0.03943785464319349,0.014146855537828351,0.0001545087938226164,0.01672687474169199,0.017886409414865412,0.0022603775279552707,0.005786207303395451,0.037134681652518736,0.010978048229140083,-0.00041251654653404044
2018-04-11,6843.47021484375,6968.31982421875,415.0239868164063,430.5400085449219,12.041600227355955,12.230899810791016,0.4925679862499237,0.5395060181617737,2642.19,24189.45,1353.08,0.019541295257440083,0.03934163430373627,0.016176222399882034,0.09671077362718195,-0.005525298565605352,-0.008954031465093437,0.010454939211996361,0.018243611129364807,0.03738584327989546,0.015720467368200115,0.09529249407620681
2018-04-12,6955.3798828125,7889.25,430.1610107421875,492.9410095214844,12.423399925231934,12.952500343322754,0.538657009601593,0.6287369728088379,2663.99,24483.05,1334.87,0.13215957347142848,0.1449365906491631,0.058998155793499985,0.16539380774860568,0.008250731400845313,0.012137522763022712,-0.013458184290655373,0.13426586799309045,0.14594534886129745,0.04258901921173905,0.16723065253317826
2018-04-13,7901.08984375,7895.9599609375,493.1600036621094,492.7349853515625,13.15250015258789,13.536800384521484,0.630092978477478,0.6380869746208191,2656.3,24360.14,1345.07,0.0008505194964667506,-0.0004179489349483978,0.04511098442085326,0.01487108634666523,-0.0028866474724003055,-0.005020207858089543,0.00764119352446313,-0.0006492626857746583,-0.0008618263999326233,0.029218796994879996,0.012687010356245068
2018-04-16,8337.5703125,8058.669921875,532.073974609375,511.1470031738281,13.047300338745115,12.210000038146973,0.6822959780693054,0.6632969975471497,2677.84,24573.04,1345.59,0.020606735817107813,0.03736697894331331,-0.09801432455867698,0.03950875653168051,0.008109023830139561,0.008739687046133593,0.0003865969800826985,-0.03345103911230134,-0.03933094350444508,-0.06417421833325207,-0.027845658090961085
2018-04-17,8071.66015625,7902.08984375,511.1449890136719,502.8940124511719,12.226400375366213,11.769399642944336,0.6648899912834167,0.6569330096244812,2706.39,24786.63,1347.17,-0.01943001508226172,-0.016146021929917542,-0.03608520833956552,-0.009594477204332708,0.01066157798822931,0.008692046242548823,0.001174206110330811,-0.021008108520116437,-0.016142145066161073,-0.03737819132298687,-0.011967365674397398
2018-04-18,7944.43017578125,8163.419921875,503.3089904785156,524.7890014648438,11.793899536132812,12.275699615478516,0.6570519804954529,0.7089319825172424,2708.64,24748.07,1349.21,0.03307100821331388,0.04353797911999946,0.04301833465547267,0.07915414833924261,0.0008313657676830566,-0.001555677395434607,0.001514285502200785,0.027565192373563117,0.04267758254408735,0.040851635022802986,0.07895874841236947
2018-04-19,8159.27001953125,8294.3095703125,524.0380249023438,567.8889770507812,12.262900352478027,12.35260009765625,0.7120590209960938,0.7919759750366211,2693.13,24664.89,1345.7,0.016033678248838168,0.08212819907740543,0.006264448022234914,0.1171395769513881,-0.005726120857699746,-0.003361070176381431,-0.002601522372351228,0.016550445132713972,0.08367895088645384,0.007314725113956958,0.11223360941166387
2018-04-20,8286.8798828125,8845.830078125,567.989013671875,615.718017578125,12.352999687194824,12.575200080871582,0.7911720275878906,0.924465000629425,2670.14,24462.94,1335.44,0.06649384172813311,0.08422251964765093,0.018020496207722836,0.16728919786572782,-0.008536535555283331,-0.008187751901589713,-0.007624284758861566,0.06745001776504535,0.08403156180380428,0.017987565717102038,0.16847533582287452
2018-04-23,8794.3896484375,8930.8798828125,621.198974609375,642.5479736328125,12.877699851989746,13.625300407409668,0.8665779829025269,0.8766570091247559,2670.29,24448.69,1324.76,0.009614677643178027,0.04357507054969889,0.08350565555894551,-0.051714225494874255,5.617682967939963e-05,-0.000582513794335382,-0.007997364164619936,0.015520148621030253,0.03436740866622046,0.05805388881651946,0.011630835794454633
2018-04-24,8934.33984375,9697.5,643.3980102539062,708.1580200195312,13.648200035095217,15.265999794006348,0.8760120272636414,0.934781014919281,2634.56,24024.13,1330.77,0.08583925965266448,0.10210917951507215,0.1204156486490704,0.06630187768937756,-0.01338056915166519,-0.017365347591220548,0.004536670793200193,0.08541875164776357,0.10065310854795548,0.11853575964237723,0.06708696436419218
2018-04-25,9701.0302734375,8845.740234375,707.06201171875,615.416015625,15.211999893188477,13.290900230407717,0.9327710270881652,0.8006070256233215,2639.4,24083.83,1322.88,-0.0878329224671307,-0.13096230187716207,-0.12937898534323866,-0.1435352100165893,0.0018371189116968,0.0024850015380371016,-0.005928898306995056,-0.08816486650952726,-0.12961521701749165,-0.12628843520048777,-0.14168965118633722
2018-04-26,8867.3203125,9281.509765625,618.0789794921875,662.8090209960938,13.347200393676758,14.653599739074709,0.8017740249633789,0.8524140119552612,2666.94,24322.34,1317.01,0.049263206888732425,0.07700970427778464,0.1025287591542765,0.06470963240873995,0.01043418958854292,0.00990332517710013,-0.004437288340590317,0.04670965280696236,0.07236945922454177,0.09787815473399637,0.0631599246361159
2018-04-27,9290.6298828125,8987.0498046875,662.1090087890625,647.031982421875,14.646900177001951,14.329099655151367,0.8511390089988708,0.813884973526001,2669.91,24311.19,1322.91,-0.031725437819185576,-0.023803294877472347,-0.022144735061791154,-0.0451999121188571,0.0011136358523251566,-0.0004584262862866728,0.004479844496245278,-0.03267594145436982,-0.02277121465959513,-0.021697459394826996,-0.043769625265664795
2018-04-30,9426.1103515625,9240.5498046875,689.760986328125,669.9240112304688,15.062700271606444,14.312100410461426,0.8714039921760559,0.8379380106925964,2648.05,24163.15,1314.98,0.028207254383721958,0.03538005760226515,-0.0011863442295084736,0.029553361898783104,-0.008187541902161422,-0.006089376949462211,-0.005994360916464547,-0.019685802516012443,-0.02875920136228122,-0.04983169336243892,-0.038404668539432286
2018-05-01,9251.4697265625,9119.009765625,670.4630126953125,673.6129760742188,14.314599990844728,14.164299964904783,0.8383550047874451,0.8414070010185242,2654.8,24099.05,1304.0,-0.013152901248456694,0.0055065422076368,-0.010326957002663839,0.004139912835628978,0.0025490455240648746,-0.002652799821215468,-0.008349936881169362,-0.014317720843552624,0.0046981911295049025,-0.010499771284986881,0.003640458056134464
2018-05-02,9104.599609375,9235.919921875,674.0750122070312,687.1489868164062,14.17020034790039,14.409199714660645,0.8393549919128418,0.8590940237045288,2635.67,23924.98,1304.92,0.012820488107240013,0.020094640725412782,0.017289929637373858,0.02102076957357668,-0.007205815880669042,-0.0072231063050203215,0.0007055214723927783,0.01442351318390537,0.01939542984477155,0.016866336459079537,0.02351690522111853
2018-05-03,9233.9697265625,9743.8603515625,686.5910034179688,779.5430297851562,14.44159984588623,14.652600288391112,0.8589800000190735,0.8844659924507141,2629.73,23930.15,1312.19,0.05499619247287524,0.13445998574023377,0.01689202582727889,0.02953340152079975,-0.0022536964035709817,0.0002160921346643363,0.005571222756950656,0.05521900548723321,0.13538194631804995,0.014610600262891626,0.029670064996943718
2018-05-04,9695.5,9700.759765625,776.7750244140625,785.6240234375,14.628000259399414,14.329500198364258,0.8815360069274902,0.895442008972168,2663.42,24262.51,1314.6,-0.004423358338729533,0.007800715829656912,-0.022050699784859185,0.012409766588131976,0.012811201149927953,0.0138887553985243,0.0018366242693510504,0.0005424955520602342,0.011391971607367891,-0.02040607436025653,0.015774740833497863
