config,model,mae,rmse,epochs,window,hidden_size,lr,batch_size
crypto,LSTM_Attn,0.038554717725558116,0.052655634730458305,5,7,32,0.001,32
crypto,GRU,0.03893545045437461,0.052837158000426716,5,7,32,0.001,32
crypto,CNN,0.09655150577541921,0.1392766337150915,5,7,32,0.001,32
crypto,LSTM,0.03956711236737489,0.053445256638326846,5,7,32,0.0005,8
crypto,LSTM_Attn,0.03864945911729678,0.05275960727753496,5,7,32,0.0005,8
crypto,GRU,0.03897841427390347,0.052964265525384205,5,7,32,0.0005,8
crypto,CNN,0.07502492046882402,0.1057126942836853,5,7,32,0.0005,8
crypto,LSTM,0.03897358489821082,0.052937032237029925,5,7,32,0.0005,16
crypto,LSTM_Attn,0.038604174072980946,0.05260278956151046,5,7,32,0.0005,16
crypto,GRU,0.03865801108215946,0.05257267092798803,5,7,32,0.0005,16
crypto,CNN,0.049376481869993535,0.07172963298784962,5,7,32,0.0005,16
crypto,LSTM,0.03961765709065472,0.05358992541304101,5,7,32,0.0005,32
crypto,LSTM_Attn,0.03869153963055333,0.052652506209518585,5,7,32,0.0005,32
crypto,GRU,0.0409699370794625,0.055096045930958716,5,7,32,0.0005,32
crypto,CNN,0.07873595929274686,0.11703830632550923,5,7,32,0.0005,32
crypto,LSTM,0.038892582746942995,0.053021008452766964,5,7,64,0.001,8
crypto,LSTM_Attn,0.038775267330874504,0.052778297989380524,5,7,64,0.001,8
crypto,GRU,0.03835273160605054,0.0526336343441344,5,7,64,0.001,8
crypto,CNN,0.06164557920712575,0.09493024129279495,5,7,64,0.001,8
crypto,LSTM,0.040413391619923175,0.05425158675609201,5,7,64,0.001,16
crypto,LSTM_Attn,0.03907656990045398,0.05303284039349445,5,7,64,0.001,16
crypto,GRU,0.038987890694828574,0.05301108333627737,5,7,64,0.001,16
crypto,CNN,0.04811160203689713,0.06597863024652757,5,7,64,0.001,16
crypto,LSTM,0.03854375080369512,0.052757780009051396,5,7,64,0.001,32
crypto,LSTM_Attn,0.03859649469336537,0.052603900601239734,5,7,64,0.001,32
crypto,GRU,0.03851757825937733,0.05269772002038739,5,7,64,0.001,32
crypto,CNN,0.05708974356078814,0.08494958359390242,5,7,64,0.001,32
crypto,LSTM,0.03885088033921411,0.052916970905680705,5,7,64,0.0005,8
crypto,LSTM_Attn,0.03898684133380261,0.052968312768943294,5,7,64,0.0005,8
crypto,GRU,0.03883645692445676,0.05280863218735915,5,7,64,0.0005,8
crypto,CNN,0.09532032166974022,0.1495320922405447,5,7,64,0.0005,8
crypto,LSTM,0.0400056477833489,0.05388986671937905,5,7,64,0.0005,16
crypto,LSTM_Attn,0.03935093816481021,0.05331245800433596,5,7,64,0.0005,16
crypto,GRU,0.03933353061450154,0.05333790269455727,5,7,64,0.0005,16
crypto,CNN,0.06060953982106651,0.0815516593496814,5,7,64,0.0005,16
crypto,LSTM,0.03914347155196689,0.05313731554129045,5,7,64,0.0005,32
crypto,LSTM_Attn,0.040328462334058096,0.05411401091662565,5,7,64,0.0005,32
crypto,GRU,0.03927197237557312,0.05333387322232228,5,7,64,0.0005,32
crypto,CNN,0.0586863112679705,0.07490797255986743,5,7,64,0.0005,32
crypto,LSTM,0.03814429838135171,0.05238759435534436,5,7,128,0.001,8
crypto,LSTM_Attn,0.038980969772949146,0.05294853327149321,5,7,128,0.001,8
crypto,GRU,0.0391611805270744,0.05304515912630668,5,7,128,0.001,8
crypto,CNN,0.04765774945678844,0.06410255051574451,5,7,128,0.001,8
crypto,LSTM,0.03871478266083973,0.052786726835629495,5,7,128,0.001,16
crypto,LSTM_Attn,0.03870695071441759,0.05275737301072909,5,7,128,0.001,16
crypto,GRU,0.03996628715886282,0.053996650650190846,5,7,128,0.001,16
crypto,CNN,0.044417538583930716,0.061370642850835044,5,7,128,0.001,16
crypto,LSTM,0.03900135438249637,0.05296120944381939,5,7,128,0.001,32
crypto,LSTM_Attn,0.03901754566783773,0.05293626730180599,5,7,128,0.001,32
crypto,GRU,0.04018627376050975,0.05434239056345457,5,7,128,0.001,32
crypto,CNN,0.054828135340884154,0.08018805517502613,5,7,128,0.001,32
crypto,LSTM,0.0385073221234357,0.052638399343384414,5,7,128,0.0005,8
crypto,LSTM_Attn,0.0392457669323906,0.05323412439867663,5,7,128,0.0005,8
crypto,GRU,0.039376923070381584,0.05337007158229302,5,7,128,0.0005,8
crypto,CNN,0.04542342633865653,0.06359000596096014,5,7,128,0.0005,8
crypto,LSTM,0.03958449189260049,0.053638473656505134,5,7,128,0.0005,16
crypto,LSTM_Attn,0.04001993824228105,0.053834101351074366,5,7,128,0.0005,16
crypto,GRU,0.039598108199014846,0.05356622086822739,5,7,128,0.0005,16
crypto,CNN,0.06287972068431348,0.0887722587421943,5,7,128,0.0005,16
crypto,LSTM,0.03927720304187917,0.05325760201646356,5,7,128,0.0005,32
crypto,LSTM_Attn,0.04085505799044656,0.05468244373220795,5,7,128,0.0005,32
crypto,GRU,0.03975575027650735,0.05419959831672856,5,7,128,0.0005,32
crypto,CNN,0.055174844300892506,0.079462606274926,5,7,128,0.0005,32
crypto,LSTM,0.03892699707565929,0.05288464570546577,5,7,256,0.001,8
crypto,LSTM_Attn,0.038708965427674054,0.05276650423013967,5,7,256,0.001,8
crypto,GRU,0.03900407322042084,0.052971223121285604,5,7,256,0.001,8
crypto,CNN,0.04520118420520021,0.06117981098634402,5,7,256,0.001,8
crypto,LSTM,0.03959849572477671,0.05358864176585989,5,7,256,0.001,16
crypto,LSTM_Attn,0.03922742449381902,0.05313193312989449,5,7,256,0.001,16
crypto,GRU,0.038681688007300784,0.052810517350294316,5,7,256,0.001,16
crypto,CNN,0.05497704194207031,0.07612567975333671,5,7,256,0.001,16
crypto,LSTM,0.038670647445677886,0.05270034625507631,5,7,256,0.001,32
crypto,LSTM_Attn,0.03968243442011658,0.05362850983313789,5,7,256,0.001,32
crypto,GRU,0.03845763043276315,0.052872450801831505,5,7,256,0.001,32
crypto,CNN,0.040412783166983844,0.05462162827782032,5,7,256,0.001,32
crypto,LSTM,0.03855171891935952,0.052572713815539546,5,7,256,0.0005,8
crypto,LSTM_Attn,0.039254139197573396,0.05315132402120498,5,7,256,0.0005,8
crypto,GRU,0.03883927022112657,0.05303968758455194,5,7,256,0.0005,8
crypto,CNN,0.05617743014310801,0.07997385492867533,5,7,256,0.0005,8
crypto,LSTM,0.0386593831623665,0.05291866776888684,5,7,256,0.0005,16
crypto,LSTM_Attn,0.0389656653671555,0.05292701663443044,5,7,256,0.0005,16
crypto,GRU,0.03870406325598651,0.05308598955975985,5,7,256,0.0005,16
crypto,CNN,0.0531818025406126,0.07321743231167652,5,7,256,0.0005,16
crypto,LSTM,0.03843196491709069,0.05261369606544014,5,7,256,0.0005,32
crypto,LSTM_Attn,0.040176316027581,0.05401418040257062,5,7,256,0.0005,32
crypto,GRU,0.03932307811204681,0.053230561322544175,5,7,256,0.0005,32
crypto,CNN,0.07724922219368306,0.09726930216864414,5,7,256,0.0005,32
crypto,LSTM,0.03826460837114016,0.052376199882795405,10,3,32,0.001,8
crypto,LSTM_Attn,0.038034822546958745,0.052256721793987194,10,3,32,0.001,8
crypto,GRU,0.038709809120375645,0.052821405436940735,10,3,32,0.001,8
crypto,CNN,0.04187197213701128,0.05728320115481993,10,3,32,0.001,8
crypto,LSTM,0.03838273130231152,0.05249965858134967,10,3,32,0.001,16
crypto,LSTM_Attn,0.03811072323458009,0.052316222199331255,10,3,32,0.001,16
crypto,GRU,0.038666387190162695,0.052616213025800586,10,3,32,0.001,16
crypto,CNN,0.04627632869348661,0.06469161686426728,10,3,32,0.001,16
crypto,LSTM,0.0377179481562838,0.05198313014747475,10,3,32,0.001,32
crypto,LSTM_Attn,0.03874475225653745,0.05276803814919534,10,3,32,0.001,32
crypto,GRU,0.0385505250993236,0.05288343631036893,10,3,32,0.001,32
crypto,CNN,0.045163631046415756,0.0619764388012896,10,3,32,0.001,32
crypto,LSTM,0.03759084716228239,0.051920132905014876,10,3,32,0.0005,8
crypto,LSTM_Attn,0.038040657791604246,0.05222268414002506,10,3,32,0.0005,8
crypto,GRU,0.037717135313385185,0.05201251215962446,10,3,32,0.0005,8
crypto,CNN,0.052648906332992476,0.082099468515705,10,3,32,0.0005,8
crypto,LSTM,0.037947227876926094,0.05210434016574886,10,3,32,0.0005,16
crypto,LSTM_Attn,0.03780978513175096,0.05207062756214806,10,3,32,0.0005,16
crypto,GRU,0.03815261089772751,0.052345222595294415,10,3,32,0.0005,16
crypto,CNN,0.08321886286886786,0.14227146453772066,10,3,32,0.0005,16
crypto,LSTM,0.038523880898230556,0.05261952081256095,10,3,32,0.0005,32
crypto,LSTM_Attn,0.03843682884773398,0.0525324208778671,10,3,32,0.0005,32
crypto,GRU,0.037688755118298355,0.052173883638028294,10,3,32,0.0005,32
crypto,CNN,0.05146259244839773,0.06631703632943182,10,3,32,0.0005,32
crypto,LSTM,0.03783188025972565,0.05194216672498075,10,3,64,0.001,8
crypto,LSTM_Attn,0.03839520014375838,0.052508067024710565,10,3,64,0.001,8
crypto,GRU,0.03822806012510868,0.05228624436016875,10,3,64,0.001,8
crypto,CNN,0.06993574258217818,0.11585537298185265,10,3,64,0.001,8
crypto,LSTM,0.03814259736210093,0.05235922068460673,10,3,64,0.001,16
crypto,LSTM_Attn,0.03873099844540056,0.05285318704519267,10,3,64,0.001,16
crypto,GRU,0.03893995855277648,0.0529270403715398,10,3,64,0.001,16
crypto,CNN,0.047960516902075215,0.07359358078083693,10,3,64,0.001,16
crypto,LSTM,0.039045932935403295,0.05326056795890526,10,3,64,0.001,32
crypto,LSTM_Attn,0.038246195287247854,0.05242739746804592,10,3,64,0.001,32
crypto,GRU,0.038512153037351324,0.05263118282471941,10,3,64,0.001,32
crypto,CNN,0.05231120185827663,0.07749816991889692,10,3,64,0.001,32
crypto,LSTM,0.03798125032317992,0.05218469264692771,10,3,64,0.0005,8
crypto,LSTM_Attn,0.038353485950954176,0.05245792934456041,10,3,64,0.0005,8
crypto,GRU,0.03817448608110098,0.05257408723727879,10,3,64,0.0005,8
crypto,CNN,0.04880831115490567,0.07110850124523184,10,3,64,0.0005,8
crypto,LSTM,0.03798085679635124,0.0521938611247039,10,3,64,0.0005,16
crypto,LSTM_Attn,0.038348015530480103,0.052545151535733865,10,3,64,0.0005,16
crypto,GRU,0.03896597515553444,0.05314821162888444,10,3,64,0.0005,16
crypto,CNN,0.05700354302064579,0.08496664885402944,10,3,64,0.0005,16
crypto,LSTM,0.03905708058529305,0.05312982177448696,10,3,64,0.0005,32
crypto,LSTM_Attn,0.03847879918948417,0.052626220332994925,10,3,64,0.0005,32
crypto,GRU,0.03801751035809565,0.05235299368540632,10,3,64,0.0005,32
crypto,CNN,0.05180742865315757,0.0752914704634062,10,3,64,0.0005,32
crypto,LSTM,0.03737227796026245,0.05156201362157374,10,3,128,0.001,8
crypto,LSTM_Attn,0.03832585597014543,0.05245791340755199,10,3,128,0.001,8
crypto,GRU,0.03780033651812926,0.05188313450862298,10,3,128,0.001,8
crypto,CNN,0.05211163804691581,0.07381787233190645,10,3,128,0.001,8
crypto,LSTM,0.039067830910697265,0.05339552665500227,10,3,128,0.001,16
crypto,LSTM_Attn,0.038402084343642104,0.05255493946247513,10,3,128,0.001,16
crypto,GRU,0.03772855603885531,0.05187548054447007,10,3,128,0.001,16
crypto,CNN,0.045002689617278824,0.05954461782430683,10,3,128,0.001,16
crypto,LSTM,0.039018017308084345,0.05309804846340074,10,3,128,0.001,32
crypto,LSTM_Attn,0.03803707362577161,0.05230357455445105,10,3,128,0.001,32
crypto,GRU,0.03829823329407663,0.05240835163135354,10,3,128,0.001,32
crypto,CNN,0.039696652955079834,0.055163354723389645,10,3,128,0.001,32
crypto,LSTM,0.03813497147984575,0.05231475485706788,10,3,128,0.0005,8
crypto,LSTM_Attn,0.03820428450755864,0.052378078389406973,10,3,128,0.0005,8
crypto,GRU,0.038355590876515626,0.05243122266491032,10,3,128,0.0005,8
crypto,CNN,0.05483380542617301,0.08476230698382163,10,3,128,0.0005,8
crypto,LSTM,0.03830850103313718,0.05251850508139958,10,3,128,0.0005,16
crypto,LSTM_Attn,0.038856972896687686,0.052922683500739594,10,3,128,0.0005,16
crypto,GRU,0.03738497705248202,0.05173453294803948,10,3,128,0.0005,16
crypto,CNN,0.05125753067475585,0.07703063919701297,10,3,128,0.0005,16
crypto,LSTM,0.03874800043938052,0.05292349027470966,10,3,128,0.0005,32
crypto,LSTM_Attn,0.03860909689044028,0.052782137462786226,10,3,128,0.0005,32
crypto,GRU,0.03828795560237909,0.052438105394301576,10,3,128,0.0005,32
crypto,CNN,0.04276244591785703,0.05853150192343724,10,3,128,0.0005,32
crypto,LSTM,0.03687429765802878,0.0512519074197124,10,3,256,0.001,8
crypto,LSTM_Attn,0.037891184310748435,0.05210281133053242,10,3,256,0.001,8
crypto,GRU,0.03785587355645254,0.051829380444766975,10,3,256,0.001,8
crypto,CNN,0.04854960963069313,0.0697249703145406,10,3,256,0.001,8
crypto,LSTM,0.03810502764231227,0.052193198625175824,10,3,256,0.001,16
crypto,LSTM_Attn,0.03832348968551551,0.05250482793677623,10,3,256,0.001,16
crypto,GRU,0.03760876067403623,0.051788435812214824,10,3,256,0.001,16
crypto,CNN,0.0454436450539592,0.06199115719001203,10,3,256,0.001,16
crypto,LSTM,0.03767647854106061,0.05202273717144079,10,3,256,0.001,32
crypto,LSTM_Attn,0.0382383593263811,0.05242863408339458,10,3,256,0.001,32
crypto,GRU,0.038111065837195604,0.0523505675859943,10,3,256,0.001,32
crypto,CNN,0.04115270206230262,0.056192935648419304,10,3,256,0.001,32
crypto,LSTM,0.038078337850288885,0.0522725968386066,10,3,256,0.0005,8
crypto,LSTM_Attn,0.03855408600835825,0.05261999985281284,10,3,256,0.0005,8
crypto,GRU,0.03772220742995102,0.05215912288142065,10,3,256,0.0005,8
crypto,CNN,0.0438164724750878,0.061327118808524116,10,3,256,0.0005,8
crypto,LSTM,0.03825926211566258,0.052429010961894,10,3,256,0.0005,16
crypto,LSTM_Attn,0.03810446805404708,0.05229942086771628,10,3,256,0.0005,16
crypto,GRU,0.03905085122654566,0.05363200603568938,10,3,256,0.0005,16
crypto,CNN,0.0604088336195168,0.0947086006528695,10,3,256,0.0005,16
crypto,LSTM,0.0384619861440801,0.052694605727887485,10,3,256,0.0005,32
crypto,LSTM_Attn,0.038570502212105756,0.052668446166149484,10,3,256,0.0005,32
crypto,GRU,0.037803692468128626,0.05202545016774134,10,3,256,0.0005,32
crypto,CNN,0.043709521912964636,0.05822353294506559,10,3,256,0.0005,32
crypto,LSTM,0.03941339128096267,0.053296500475366985,10,7,32,0.001,8
crypto,LSTM_Attn,0.038670774001552576,0.052701940993762915,10,7,32,0.001,8
crypto,GRU,0.038572946051005016,0.052589230915473205,10,7,32,0.001,8
crypto,CNN,0.06503471173905108,0.09752050510351329,10,7,32,0.001,8
crypto,LSTM,0.039173870740959155,0.05320218262726063,10,7,32,0.001,16
crypto,LSTM_Attn,0.03917925450997401,0.053046451565988695,10,7,32,0.001,16
crypto,GRU,0.04028910117452773,0.05427670941483048,10,7,32,0.001,16
crypto,CNN,0.04167957055097099,0.05752301769425861,10,7,32,0.001,16
crypto,LSTM,0.03867758955753303,0.05277563907509577,10,7,32,0.001,32
crypto,LSTM_Attn,0.03899083588416249,0.05296001974447305,10,7,32,0.001,32
crypto,GRU,0.039691666483551206,0.05367114443486362,10,7,32,0.001,32
crypto,CNN,0.049230955963913324,0.06433484508585588,10,7,32,0.001,32
crypto,LSTM,0.03885407916560125,0.0528246936151815,10,7,32,0.0005,8
crypto,LSTM_Attn,0.03879926854007763,0.05279461562995556,10,7,32,0.0005,8
crypto,GRU,0.03942943272176805,0.05344934610699473,10,7,32,0.0005,8
crypto,CNN,0.05121751682075897,0.07137340039633498,10,7,32,0.0005,8
crypto,LSTM,0.03914164723890206,0.05313586953171556,10,7,32,0.0005,16
crypto,LSTM_Attn,0.03901678723917197,0.05290769477945922,10,7,32,0.0005,16
crypto,GRU,0.03953130701773475,0.053576767799497105,10,7,32,0.0005,16
crypto,CNN,0.04591374803206148,0.06195669496647981,10,7,32,0.0005,16
crypto,LSTM,0.03960733480862763,0.05349194901006549,10,7,32,0.0005,32
crypto,LSTM_Attn,0.039106679897775935,0.05302524005430103,10,7,32,0.0005,32
crypto,GRU,0.03861049387721371,0.052830218335660935,10,7,32,0.0005,32
crypto,CNN,0.04827951463111813,0.06534715681002187,10,7,32,0.0005,32
crypto,LSTM,0.038787147510079195,0.052839163375708105,10,7,64,0.001,8
crypto,LSTM_Attn,0.039032790626859194,0.052994863908730656,10,7,64,0.001,8
crypto,GRU,0.0388361584149374,0.0528354135350817,10,7,64,0.001,8
crypto,CNN,0.04873272742566788,0.0665256834181565,10,7,64,0.001,8
crypto,LSTM,0.03925408983224199,0.05326904444269071,10,7,64,0.001,16
crypto,LSTM_Attn,0.03907646828159569,0.05307787780613193,10,7,64,0.001,16
crypto,GRU,0.03931416024904328,0.05318463759865465,10,7,64,0.001,16
crypto,CNN,0.04558137809410681,0.06055982838243358,10,7,64,0.001,16
crypto,LSTM,0.03942681765609688,0.0532380549860142,10,7,64,0.001,32
crypto,LSTM_Attn,0.03977352896339166,0.053652337436313945,10,7,64,0.001,32
crypto,GRU,0.03883070591766811,0.05294834004541206,10,7,64,0.001,32
crypto,CNN,0.04708517820456786,0.06367330247759108,10,7,64,0.001,32
crypto,LSTM,0.03949513176181904,0.053838428191766166,10,7,64,0.0005,8
crypto,LSTM_Attn,0.039051850621612094,0.05304615602257343,10,7,64,0.0005,8
crypto,GRU,0.03856075108102051,0.052737466174316704,10,7,64,0.0005,8
crypto,CNN,0.09470994209334845,0.14792535240259788,10,7,64,0.0005,8
crypto,LSTM,0.03935780225376329,0.053258442606937205,10,7,64,0.0005,16
crypto,LSTM_Attn,0.038798404174694434,0.052788060191563,10,7,64,0.0005,16
crypto,GRU,0.03886940625229635,0.052875761286798564,10,7,64,0.0005,16
crypto,CNN,0.057574415134144276,0.0745572952033426,10,7,64,0.0005,16
crypto,LSTM,0.039605358749864324,0.05359319548391181,10,7,64,0.0005,32
crypto,LSTM_Attn,0.03914551520804584,0.05305601047582461,10,7,64,0.0005,32
crypto,GRU,0.038976470051931604,0.053136188777472594,10,7,64,0.0005,32
crypto,CNN,0.042968459330651125,0.05735033313396628,10,7,64,0.0005,32
crypto,LSTM,0.03896407460570141,0.052936761685665544,10,7,128,0.001,8
crypto,LSTM_Attn,0.039045382403296094,0.053000860393616074,10,7,128,0.001,8
crypto,GRU,0.03903469198905879,0.05306428550170719,10,7,128,0.001,8
crypto,CNN,0.04944637527635722,0.07014235410914192,10,7,128,0.001,8
crypto,LSTM,0.039348766919752,0.0533428759511586,10,7,128,0.001,16
crypto,LSTM_Attn,0.03948188578252775,0.053405066819325255,10,7,128,0.001,16
crypto,GRU,0.038951069238217444,0.05280966239839358,10,7,128,0.001,16
crypto,CNN,0.05221598065802514,0.07460718760534939,10,7,128,0.001,16
crypto,LSTM,0.03922459100604412,0.053260289287627646,10,7,128,0.001,32
crypto,LSTM_Attn,0.04038811809873572,0.05472661697106494,10,7,128,0.001,32
crypto,GRU,0.038259822142431406,0.052700014909375675,10,7,128,0.001,32
crypto,CNN,0.049002503942557764,0.06632396549881793,10,7,128,0.001,32
crypto,LSTM,0.0389725165476493,0.05302971092996429,10,7,128,0.0005,8
crypto,LSTM_Attn,0.03885411621558433,0.052845415676362015,10,7,128,0.0005,8
crypto,GRU,0.0394971802926629,0.053953510905284045,10,7,128,0.0005,8
crypto,CNN,0.10898936689402837,0.15976965925225,10,7,128,0.0005,8
crypto,LSTM,0.039128698151261514,0.05339063934862767,10,7,128,0.0005,16
crypto,LSTM_Attn,0.038950765289236855,0.052939063077795744,10,7,128,0.0005,16
crypto,GRU,0.03854098002622489,0.05270724731357715,10,7,128,0.0005,16
crypto,CNN,0.05541412388030415,0.08396468516316896,10,7,128,0.0005,16
crypto,LSTM,0.038561941085792764,0.052689674175574054,10,7,128,0.0005,32
crypto,LSTM_Attn,0.038707475043766884,0.05267643246227653,10,7,128,0.0005,32
crypto,GRU,0.04031190729486226,0.05426709782680835,10,7,128,0.0005,32
crypto,CNN,0.04934517676378302,0.0667316212568818,10,7,128,0.0005,32
crypto,LSTM,0.038915281980242425,0.05287262767178868,10,7,256,0.001,8
crypto,LSTM_Attn,0.038847286927629475,0.052826458645166954,10,7,256,0.001,8
crypto,GRU,0.03882573670423595,0.05276129326043905,10,7,256,0.001,8
crypto,CNN,0.048857614917618954,0.06841130460038697,10,7,256,0.001,8
crypto,LSTM,0.03900612894038874,0.05297100993400551,10,7,256,0.001,16
crypto,LSTM_Attn,0.03895026633561836,0.05292260454832082,10,7,256,0.001,16
crypto,GRU,0.039098014809914296,0.05349184539305557,10,7,256,0.001,16
crypto,CNN,0.05206568888852429,0.0732453433814237,10,7,256,0.001,16
crypto,LSTM,0.03902483409726102,0.05302355159242352,10,7,256,0.001,32
crypto,LSTM_Attn,0.03912549136664295,0.05318230845552589,10,7,256,0.001,32
crypto,GRU,0.04037896727292574,0.054390481320032456,10,7,256,0.001,32
crypto,CNN,0.04378691421693602,0.05823210658231927,10,7,256,0.001,32
crypto,LSTM,0.03929138077980287,0.05318862132330902,10,7,256,0.0005,8
crypto,LSTM_Attn,0.03870025787057201,0.05266256131573721,10,7,256,0.0005,8
crypto,GRU,0.038622846379515074,0.052629141977820745,10,7,256,0.0005,8
crypto,CNN,0.1474779473750969,0.26195575292183065,10,7,256,0.0005,8
crypto,LSTM,0.03904203880628566,0.053219353986459855,10,7,256,0.0005,16
crypto,LSTM_Attn,0.03924531393583936,0.053167958279771055,10,7,256,0.0005,16
crypto,GRU,0.03947859186996539,0.05364629067627004,10,7,256,0.0005,16
crypto,CNN,0.0466800227811076,0.06300333620521496,10,7,256,0.0005,16
crypto,LSTM,0.0395344331231351,0.053666371854282025,10,7,256,0.0005,32
crypto,LSTM_Attn,0.039979244563142814,0.05389009516672033,10,7,256,0.0005,32
crypto,GRU,0.03938203032098173,0.053246674648522466,10,7,256,0.0005,32
crypto,CNN,0.05108151367450139,0.0689025693144463,10,7,256,0.0005,32
crypto,LSTM,0.03876523169237978,0.05312950012651422,20,3,32,0.001,8
crypto,LSTM_Attn,0.03820777089649001,0.05232281404124804,20,3,32,0.001,8
crypto,GRU,0.038597085611508944,0.05267243993748337,20,3,32,0.001,8
crypto,CNN,0.06333114330469254,0.09629998870570664,20,3,32,0.001,8
crypto,LSTM,0.03848060942078582,0.0526599557904287,20,3,32,0.001,16
crypto,LSTM_Attn,0.03850860540777646,0.052744809607622345,20,3,32,0.001,16
crypto,GRU,0.03838783015256485,0.05277630812852277,20,3,32,0.001,16
crypto,CNN,0.04734674587155142,0.0640156717080015,20,3,32,0.001,16
crypto,LSTM,0.03864110542744164,0.052787178096505606,20,3,32,0.001,32
crypto,LSTM_Attn,0.03864849936596003,0.052734974458537934,20,3,32,0.001,32
crypto,GRU,0.03934697517430967,0.05392350364294194,20,3,32,0.001,32
crypto,CNN,0.04078827209215457,0.05629751091278701,20,3,32,0.001,32
crypto,LSTM,0.03848274497212838,0.052646946072193855,20,3,32,0.0005,8
crypto,LSTM_Attn,0.038331433180603315,0.05257784907555974,20,3,32,0.0005,8
crypto,GRU,0.03828169203578958,0.05262038507684982,20,3,32,0.0005,8
crypto,CNN,0.05595582923449813,0.08386999623486756,20,3,32,0.0005,8
crypto,LSTM,0.038412707346632734,0.05269376909277519,20,3,32,0.0005,16
crypto,LSTM_Attn,0.0383174721059301,0.05251406358810862,20,3,32,0.0005,16
crypto,GRU,0.038378482081524015,0.05285373591094903,20,3,32,0.0005,16
crypto,CNN,0.04917435560440769,0.06957690828609944,20,3,32,0.0005,16
crypto,LSTM,0.038276944358216304,0.05247353898223448,20,3,32,0.0005,32
crypto,LSTM_Attn,0.03844459957910524,0.0526452697794857,20,3,32,0.0005,32
crypto,GRU,0.038269222164667126,0.052473157021421975,20,3,32,0.0005,32
crypto,CNN,0.044533544688158726,0.06104282301240786,20,3,32,0.0005,32
crypto,LSTM,0.03826247007431443,0.052598937618289245,20,3,64,0.001,8
crypto,LSTM_Attn,0.03846210313123152,0.05254584587369101,20,3,64,0.001,8
crypto,GRU,0.038178363425794566,0.05221624844999378,20,3,64,0.001,8
crypto,CNN,0.04801612385691585,0.06889407649534253,20,3,64,0.001,8
crypto,LSTM,0.038691537243564854,0.05295543645940588,20,3,64,0.001,16
crypto,LSTM_Attn,0.038751641740886744,0.05297260418828576,20,3,64,0.001,16
crypto,GRU,0.038716955000409566,0.052847915066002886,20,3,64,0.001,16
crypto,CNN,0.048514810387630475,0.0697580341604423,20,3,64,0.001,16
crypto,LSTM,0.0382430917399507,0.05250176776784938,20,3,64,0.001,32
crypto,LSTM_Attn,0.03860408080835383,0.05277001407028129,20,3,64,0.001,32
crypto,GRU,0.03799508179460058,0.052081833126929294,20,3,64,0.001,32
crypto,CNN,0.04272794452603456,0.059037697767215014,20,3,64,0.001,32
crypto,LSTM,0.038410380554671546,0.05254352292697909,20,3,64,0.0005,8
crypto,LSTM_Attn,0.03848063349475428,0.05264476484993678,20,3,64,0.0005,8
crypto,GRU,0.037817324523407796,0.052414498380766096,20,3,64,0.0005,8
crypto,CNN,0.04609549234531825,0.06686687720766796,20,3,64,0.0005,8
crypto,LSTM,0.038316339315339974,0.052539852298762256,20,3,64,0.0005,16
crypto,LSTM_Attn,0.03807789335880205,0.052364303691637346,20,3,64,0.0005,16
crypto,GRU,0.0377029216598341,0.05187384355998602,20,3,64,0.0005,16
crypto,CNN,0.04477041174625013,0.06252223717566291,20,3,64,0.0005,16
crypto,LSTM,0.038493162632998956,0.05265545591272226,20,3,64,0.0005,32
crypto,LSTM_Attn,0.03872262790360923,0.052892777372910565,20,3,64,0.0005,32
crypto,GRU,0.03788532014286645,0.052120143168171436,20,3,64,0.0005,32
crypto,CNN,0.04596623127008189,0.06440685917590355,20,3,64,0.0005,32
crypto,LSTM,0.03813499177423995,0.05223249715400625,20,3,128,0.001,8
crypto,LSTM_Attn,0.0384452885755019,0.05253516568890772,20,3,128,0.001,8
crypto,GRU,0.038380820025937214,0.052471469309108384,20,3,128,0.001,8
crypto,CNN,0.05375805447076774,0.07569997543258913,20,3,128,0.001,8
crypto,LSTM,0.038358962806866105,0.05255805063690642,20,3,128,0.001,16
crypto,LSTM_Attn,0.038437487524322994,0.05259904003288148,20,3,128,0.001,16
crypto,GRU,0.038529096616084425,0.052733004106601866,20,3,128,0.001,16
crypto,CNN,0.048826819577685095,0.06883785654519804,20,3,128,0.001,16
crypto,LSTM,0.03795225054863157,0.05194459925633808,20,3,128,0.001,32
crypto,LSTM_Attn,0.038812543021003836,0.05333862394726413,20,3,128,0.001,32
crypto,GRU,0.03862482277240851,0.05284020611420641,20,3,128,0.001,32
crypto,CNN,0.04021528970112117,0.05552461261186645,20,3,128,0.001,32
crypto,LSTM,0.03788677464730639,0.052160986656143264,20,3,128,0.0005,8
crypto,LSTM_Attn,0.0385283010554642,0.05262042300915252,20,3,128,0.0005,8
crypto,GRU,0.038803685295840794,0.05294784505359723,20,3,128,0.0005,8
crypto,CNN,0.08262229563883947,0.16146885776321174,20,3,128,0.0005,8
crypto,LSTM,0.03825839465194948,0.05275553566935942,20,3,128,0.0005,16
crypto,LSTM_Attn,0.03862379736227807,0.053209835800293384,20,3,128,0.0005,16
crypto,GRU,0.0383579188871059,0.05282815139747913,20,3,128,0.0005,16
crypto,CNN,0.04171070199917784,0.056582764864305836,20,3,128,0.0005,16
crypto,LSTM,0.03872474081907035,0.05321021086375904,20,3,128,0.0005,32
crypto,LSTM_Attn,0.038343800516166024,0.052587493355234854,20,3,128,0.0005,32
